#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
16 0.056411 15.512 251.988 8.90367 6.6083 0.0590696 1.62652e+06 2.20599e+06 2479.71 8.14869 9436.35 1.53532e+06 0.569736 1.84478 7.10058e+13 1.52706e+13 0 0 93.5084 781.645 0.0969491 0.810406 0.00624995 0.00321604 12
17 0.0590696 15.5071 251.48 8.89912 6.60801 0.0618534 1.78319e+06 2.47194e+06 2790.2 9.35535 9435.55 1.53523e+06 0.654085 1.84479 7.09768e+13 1.52644e+13 0 0 102.498 856.01 0.0969188 0.809417 0.00624995 0.00321861 12
18 0.0618534 15.5021 250.951 8.89435 6.60771 0.0647685 1.95495e+06 2.76294e+06 3132.28 10.7406 9434.71 1.53514e+06 0.750918 1.84481 7.09463e+13 1.52578e+13 0 0 112.35 937.398 0.096887 0.808384 0.00624994 0.00322129 12
19 0.0647685 15.4968 250.398 8.88937 6.60739 0.0678209 2.14323e+06 3.08132e+06 3509.24 12.331 9433.83 1.53504e+06 0.862085 1.84482 7.09145e+13 1.5251e+13 0 0 123.147 1026.46 0.0968538 0.807304 0.00624994 0.00322408 12
20 0.0678209 15.4912 249.822 8.88415 6.60706 0.0710172 2.34963e+06 3.4296e+06 3924.72 14.1569 9432.91 1.53494e+06 0.989703 1.84483 7.08812e+13 1.52438e+13 0 0 134.979 1123.92 0.096819 0.806176 0.00624993 0.003227 12
21 0.0710172 15.4854 249.222 8.87869 6.60671 0.0743642 2.57588e+06 3.81058e+06 4382.76 16.253 9431.95 1.53484e+06 1.13621 1.84484 7.08463e+13 1.52363e+13 0 0 147.946 1230.55 0.0967826 0.804997 0.00624993 0.00323005 12
22 0.0743642 15.4793 248.596 8.87297 6.60635 0.0778689 2.8239e+06 4.22725e+06 4887.82 18.6594 9430.94 1.53473e+06 1.30439 1.84486 7.08098e+13 1.52284e+13 0 0 162.156 1347.21 0.0967445 0.803766 0.00624992 0.00323323 12
23 0.0778689 15.473 247.944 8.86699 6.60597 0.0815387 3.09577e+06 4.68293e+06 5444.87 21.422 9429.89 1.53462e+06 1.49746 1.84487 7.07716e+13 1.52202e+13 0 0 177.727 1474.83 0.0967047 0.80248 0.00624992 0.00323654 12
24 0.0815387 15.4663 247.265 8.86074 6.60557 0.0853815 3.39379e+06 5.18121e+06 6059.41 24.5936 9428.78 1.5345e+06 1.7191 1.84489 7.07316e+13 1.52116e+13 0 0 194.79 1614.41 0.096663 0.801139 0.00624991 0.00324 12
25 0.0853815 15.4593 246.557 8.85419 6.60515 0.0894054 3.72047e+06 5.72599e+06 6737.52 28.2346 9427.63 1.53437e+06 1.97354 1.8449 7.06897e+13 1.52026e+13 0 0 213.487 1767.07 0.0966193 0.799736 0.0062499 0.00324361 12
26 0.0894054 15.4521 245.821 8.84734 6.60471 0.0936189 4.07855e+06 6.32155e+06 7486 32.4144 9426.42 1.53424e+06 2.26562 1.84491 7.0646e+13 1.51932e+13 0 0 233.973 1934.01 0.0965737 0.798273 0.00624989 0.00324737 12
27 0.0936189 15.4444 245.054 8.84018 6.60425 0.0980311 4.47105e+06 6.97253e+06 8312.34 37.2129 9425.15 1.5341e+06 2.6009 1.84493 7.06001e+13 1.51834e+13 0 0 256.419 2116.54 0.0965259 0.796745 0.00624989 0.0032513 12
28 0.0980311 15.4365 244.256 8.83268 6.60377 0.102651 4.90127e+06 7.684e+06 9224.91 42.7215 9423.82 1.53396e+06 2.98578 1.84495 7.05522e+13 1.5173e+13 0 0 281.012 2316.09 0.0964759 0.795151 0.00624988 0.0032554 12
29 0.102651 15.4281 243.426 8.82484 6.60327 0.107489 5.37283e+06 8.46145e+06 10233 49.0453 9422.43 1.53381e+06 3.42759 1.84497 7.0502e+13 1.51622e+13 0 0 307.957 2534.23 0.0964237 0.793487 0.00624987 0.00325966 12
30 0.107489 15.4194 242.562 8.81663 6.60274 0.112555 5.8897e+06 9.31088e+06 11346.9 56.3049 9420.98 1.53365e+06 3.93477 1.84498 7.04495e+13 1.5151e+13 0 0 337.477 2772.65 0.096369 0.79175 0.00624986 0.00326411 12
31 0.112555 15.4102 241.665 8.80805 6.60219 0.117859 6.45621e+06 1.02388e+07 12578.1 64.6387 9419.46 1.53348e+06 4.51692 1.84501 7.03946e+13 1.51391e+13 0 0 369.816 3033.19 0.0963117 0.789939 0.00624985 0.00326874 12
32 0.117859 15.4007 240.731 8.79907 6.60161 0.123414 7.07712e+06 1.12524e+07 13939.4 74.2055 9417.87 1.53331e+06 5.1852 1.84502 7.03371e+13 1.51268e+13 0 0 405.243 3317.88 0.0962519 0.78805 0.00624984 0.00327357 12
33 0.123414 15.3907 239.761 8.78969 6.60101 0.12923 7.75765e+06 1.23592e+07 15445 85.1877 9416.2 1.53313e+06 5.95227 1.84505 7.02769e+13 1.51138e+13 0 0 444.051 3628.88 0.0961893 0.78608 0.00624983 0.0032786 12
34 0.12923 15.3802 238.752 8.77987 6.60037 0.135321 8.50349e+06 1.35677e+07 17110.7 97.7947 9414.46 1.53294e+06 6.83279 1.84507 7.0214e+13 1.51003e+13 0 0 486.561 3968.59 0.0961238 0.784025 0.00624982 0.00328384 12
35 0.135321 15.3693 237.705 8.7696 6.59971 0.141698 9.32092e+06 1.4887e+07 18954.3 112.267 9412.63 1.53274e+06 7.84344 1.8451 7.01482e+13 1.50862e+13 0 0 533.123 4339.59 0.0960553 0.781883 0.00624981 0.0032893 12
36 0.141698 15.3579 236.618 8.75886 6.59902 0.148376 1.02168e+07 1.6327e+07 20995.3 128.879 9410.72 1.53254e+06 9.00355 1.84512 7.00793e+13 1.50713e+13 0 0 584.122 4744.68 0.0959836 0.779651 0.0062498 0.00329497 12
37 0.148376 15.3459 235.489 8.74763 6.59829 0.155369 1.11985e+07 1.78984e+07 23255.8 147.949 9408.72 1.53232e+06 10.3351 1.84514 7.00073e+13 1.50559e+13 0 0 639.977 5186.91 0.0959087 0.777324 0.00624979 0.00330089 12
38 0.155369 15.3334 234.317 8.73588 6.59753 0.162691 1.22744e+07 1.96128e+07 25760.3 169.839 9406.62 1.53209e+06 11.8635 1.84518 6.9932e+13 1.50397e+13 0 0 701.148 5669.59 0.0958304 0.774898 0.00624977 0.00330705 12
39 0.162691 15.3203 233.102 8.72361 6.59673 0.170358 1.34535e+07 2.14828e+07 28536.1 194.967 9404.43 1.53185e+06 13.6177 1.84521 6.98532e+13 1.50227e+13 0 0 768.136 6196.31 0.0957484 0.772372 0.00624976 0.00331345 12
40 0.170358 15.3067 231.843 8.71077 6.5959 0.178387 1.47455e+07 2.35222e+07 31613.9 223.81 9402.14 1.5316e+06 15.6311 1.84523 6.97707e+13 1.5005e+13 0 0 841.491 6770.99 0.0956628 0.769743 0.00624975 0.0033201 12
41 0.178387 15.2924 230.536 8.69735 6.59502 0.186794 1.61614e+07 2.57457e+07 35027.7 256.918 9399.74 1.53134e+06 17.9421 1.84526 6.96845e+13 1.49864e+13 0 0 921.813 7397.82 0.0955732 0.767003 0.00624973 0.00332704 12
42 0.186794 15.2774 229.183 8.68332 6.59411 0.195598 1.77128e+07 2.81695e+07 38815.9 294.92 9397.22 1.53107e+06 20.5944 1.8453 6.95944e+13 1.49671e+13 0 0 1009.76 8081.39 0.0954796 0.764152 0.00624972 0.00333424 12
43 0.195598 15.2618 227.782 8.66866 6.59315 0.204816 1.94127e+07 3.08108e+07 43021.2 338.541 9394.59 1.53079e+06 23.6385 1.84533 6.95001e+13 1.49468e+13 0 0 1106.04 8826.67 0.0953817 0.761185 0.0062497 0.00334173 12
44 0.204816 15.2455 226.331 8.65334 6.59214 0.214469 2.12754e+07 3.36886e+07 47691.5 388.61 9391.84 1.53049e+06 27.1321 1.84536 6.94015e+13 1.49256e+13 0 0 1211.45 9638.99 0.0952794 0.758097 0.00624968 0.00334951 12
45 0.214469 15.2284 224.828 8.63732 6.59109 0.224576 2.33162e+07 3.6823e+07 52880.4 446.079 9388.96 1.53017e+06 31.1416 1.84541 6.92984e+13 1.49034e+13 0 0 1326.84 10524.2 0.0951725 0.754885 0.00624967 0.00335761 12
46 0.224576 15.2106 223.275 8.62059 6.58999 0.23516 2.55522e+07 4.02361e+07 58648.1 512.041 9385.95 1.52985e+06 35.7432 1.84544 6.91907e+13 1.48802e+13 0 0 1453.14 11488.4 0.0950607 0.751545 0.00624965 0.00336601 12
47 0.23516 15.1919 221.669 8.6031 6.58884 0.246243 2.80019e+07 4.39515e+07 65062 587.75 9382.79 1.5295e+06 41.0239 1.84549 6.9078e+13 1.4856e+13 0 0 1591.38 12538.6 0.094944 0.748072 0.00624963 0.00337473 12
48 0.246243 15.1725 220.008 8.58483 6.58763 0.257848 3.06857e+07 4.79949e+07 72197.6 674.645 9379.49 1.52914e+06 47.0841 1.84553 6.89602e+13 1.48307e+13 0 0 1742.67 13682 0.0948219 0.744463 0.00624961 0.0033838 12
49 0.257848 15.1521 218.293 8.56575 6.58636 0.27 3.36258e+07 5.23938e+07 80140 774.377 9376.04 1.52877e+06 54.0385 1.84557 6.88371e+13 1.48042e+13 0 0 1908.23 14926.5 0.0946944 0.740713 0.00624959 0.0033932 12
50 0.27 15.1309 216.522 8.54581 6.58504 0.282725 3.68466e+07 5.7178e+07 88984.4 888.84 9372.43 1.52838e+06 62.0189 1.84562 6.87084e+13 1.47765e+13 0 0 2089.39 16280.4 0.0945612 0.736817 0.00624957 0.00340297 12
51 0.282725 15.1086 214.694 8.52499 6.58365 0.296049 4.03746e+07 6.23795e+07 98837.9 1020.21 9368.65 1.52797e+06 71.1768 1.84567 6.85739e+13 1.47476e+13 0 0 2287.6 17753.2 0.0944221 0.732772 0.00624954 0.0034131 12
52 0.296049 15.0855 212.807 8.50325 6.5822 0.310001 4.42392e+07 6.80327e+07 109821 1170.98 9364.69 1.52754e+06 81.6848 1.84573 6.84334e+13 1.47174e+13 0 0 2504.44 19354.4 0.0942768 0.728571 0.00624952 0.00342363 12
53 0.310001 15.0612 210.863 8.48055 6.58068 0.324611 4.8472e+07 7.41746e+07 122069 1344.01 9360.55 1.52709e+06 93.7426 1.84578 6.82865e+13 1.46858e+13 0 0 2741.65 21094.7 0.094125 0.724215 0.00624949 0.00343453 12
54 0.324611 15.0359 208.859 8.45684 6.57909 0.33991 5.3108e+07 8.08452e+07 135735 1542.58 9356.22 1.52661e+06 107.578 1.84584 6.81331e+13 1.46528e+13 0 0 3001.1 22985.5 0.0939665 0.719694 0.00624946 0.00344583 12
55 0.33991 15.0095 206.795 8.4321 6.57742 0.355929 5.81854e+07 8.8087e+07 150990 1770.46 9351.7 1.52612e+06 123.452 1.84589 6.79728e+13 1.46183e+13 0 0 3284.84 25039 0.0938011 0.715006 0.00624944 0.00345756 12
56 0.355929 14.982 204.671 8.40628 6.57568 0.372704 6.37458e+07 9.59459e+07 168028 2031.96 9346.96 1.52561e+06 141.665 1.84596 6.78053e+13 1.45823e+13 0 0 3595.12 27268.1 0.0936284 0.710147 0.00624941 0.0034697 12
57 0.372704 14.9532 202.483 8.37933 6.57385 0.390269 6.98349e+07 1.04471e+08 187066 2332.06 9342 1.52507e+06 162.562 1.84602 6.76305e+13 1.45447e+13 0 0 3934.39 29686.8 0.0934481 0.70511 0.00624938 0.00348231 12
58 0.390269 14.9231 200.237 8.35121 6.57194 0.408662 7.65025e+07 1.13715e+08 208350 2676.42 9336.82 1.5245e+06 186.535 1.84609 6.74478e+13 1.45054e+13 0 0 4305.28 32310.2 0.0932599 0.699896 0.00624934 0.00349534 12
59 0.408662 14.8918 197.924 8.32188 6.56993 0.427921 8.38032e+07 1.23733e+08 232158 3071.57 9331.4 1.52391e+06 214.039 1.84616 6.72571e+13 1.44644e+13 0 0 4710.71 35153.9 0.0930636 0.694492 0.00624931 0.00350888 12
60 0.427921 14.8591 195.55 8.29129 6.56783 0.448088 9.17965e+07 1.34587e+08 258803 3524.99 9325.73 1.52329e+06 245.59 1.84623 6.70579e+13 1.44216e+13 0 0 5153.82 38235.2 0.0928587 0.6889 0.00624927 0.00352289 12
61 0.448088 14.825 193.078 8.25938 6.56563 0.469206 1.00548e+08 1.46337e+08 288638 4045.25 9319.8 1.52265e+06 281.783 1.84632 6.68501e+13 1.43769e+13 0 0 5638.05 41569.3 0.0926451 0.683071 0.00624924 0.0035378 12
62 0.469206 14.7894 190.536 8.22612 6.56333 0.491319 1.10128e+08 1.59051e+08 322063 4642.19 9313.59 1.52197e+06 323.302 1.84639 6.66331e+13 1.43302e+13 0 0 6167.13 45177 0.0924222 0.677034 0.0062492 0.00355332 12
63 0.491319 14.7524 187.936 8.19144 6.56092 0.514474 1.20614e+08 1.72801e+08 359529 5327.1 9307.11 1.52127e+06 370.924 1.84648 6.64066e+13 1.42815e+13 0 0 6745.12 49079.6 0.0921898 0.670802 0.00624916 0.00356931 12
64 0.514474 14.7137 185.279 8.1553 6.5584 0.538721 1.32092e+08 1.87665e+08 401545 6112.9 9300.33 1.52053e+06 425.546 1.84657 6.61703e+13 1.42307e+13 0 0 7376.44 53298.8 0.0919476 0.664371 0.00624911 0.00358579 12
65 0.538721 14.6734 182.562 8.11764 6.55576 0.56411 1.44655e+08 2.03724e+08 448691 7014.43 9293.24 1.51976e+06 488.195 1.84667 6.59238e+13 1.41776e+13 0 0 8065.9 57857.2 0.0916951 0.657734 0.00624907 0.00360279 12
66 0.56411 14.6314 179.786 8.07841 6.55299 0.590696 1.58403e+08 2.21065e+08 501620 8048.71 9285.83 1.51895e+06 560.047 1.84676 6.56666e+13 1.41223e+13 0 0 8818.7 62778.9 0.0914319 0.650889 0.00624902 0.00362035 12
67 0.590696 14.5876 176.954 8.03755 6.5501 0.618534 1.73447e+08 2.39779e+08 561070 9235.22 9278.08 1.5181e+06 642.449 1.84686 6.53984e+13 1.40647e+13 0 0 9640.52 68089.7 0.0911578 0.643835 0.00624897 0.00363844 12
68 0.618534 14.5421 174.066 7.995 6.54706 0.647685 1.89908e+08 2.59963e+08 627882 10596.3 9269.98 1.51722e+06 736.943 1.84697 6.51187e+13 1.40045e+13 0 0 10537.5 73816.6 0.0908722 0.636572 0.00624892 0.00365706 12
69 0.647685 14.4946 171.125 7.95072 6.54389 0.678209 2.07917e+08 2.81721e+08 703003 12157.7 9261.51 1.51629e+06 845.298 1.84709 6.48272e+13 1.39418e+13 0 0 11516.3 79987.8 0.0905749 0.629096 0.00624887 0.00367623 12
70 0.678209 14.4452 168.131 7.90463 6.54056 0.710172 2.27619e+08 3.05161e+08 787512 13948.6 9252.66 1.51533e+06 969.542 1.84721 6.45233e+13 1.38765e+13 0 0 12584.2 86632.7 0.0902653 0.621406 0.00624881 0.00369597 12
71 0.710172 14.3938 165.084 7.85668 6.53708 0.743642 2.49169e+08 3.30397e+08 882629 16002.8 9243.42 1.51432e+06 1112 1.84733 6.42066e+13 1.38084e+13 0 0 13749.1 93782.2 0.089943 0.613499 0.00624875 0.00371629 12
72 0.743642 14.3402 161.987 7.80681 6.53344 0.778689 2.72739e+08 3.57548e+08 989738 18358.9 9233.75 1.51326e+06 1275.32 1.84746 6.38767e+13 1.37374e+13 0 0 15019.4 101469 0.0896077 0.605376 0.00624869 0.00373718 12
73 0.778689 14.2846 158.845 7.75496 6.52962 0.815387 2.98515e+08 3.86741e+08 1.11041e+06 21061.2 9223.66 1.51216e+06 1462.56 1.84759 6.3533e+13 1.36635e+13 0 0 16404.3 109726 0.0892589 0.59704 0.00624862 0.00375863 12
74 0.815387 14.2267 155.657 7.70107 6.52562 0.853815 3.267e+08 4.18108e+08 1.24643e+06 24160.2 9213.11 1.51101e+06 1677.19 1.84774 6.31752e+13 1.35865e+13 0 0 17913.9 118589 0.0888962 0.588488 0.00624855 0.00378067 12
75 0.853815 14.1665 152.424 7.64507 6.52144 0.894054 3.57516e+08 4.51787e+08 1.39983e+06 27714 9202.09 1.5098e+06 1923.22 1.84788 6.28026e+13 1.35064e+13 0 0 19558.9 128093 0.0885192 0.579719 0.00624848 0.00380332 12
76 0.894054 14.104 149.151 7.58691 6.51706 0.936189 3.91203e+08 4.87922e+08 1.5729e+06 31789.3 9190.58 1.50854e+06 2205.2 1.84803 6.24149e+13 1.3423e+13 0 0 21350.9 138275 0.0881273 0.570737 0.00624841 0.00382657 12
77 0.936189 14.039 145.841 7.52652 6.51248 0.980311 4.28024e+08 5.26665e+08 1.76825e+06 36462.2 9178.55 1.50723e+06 2528.37 1.8482 6.20114e+13 1.33363e+13 0 0 23302.7 149173 0.0877202 0.561545 0.00624833 0.0038504 12
78 0.980311 13.9715 142.495 7.46385 6.50768 1.02651 4.68265e+08 5.6817e+08 1.98886e+06 41820.2 9166 1.50585e+06 2898.73 1.84836 6.15918e+13 1.3246e+13 0 0 25427.8 160827 0.0872975 0.552143 0.00624824 0.00387483 12
79 1.02651 13.9015 139.116 7.39883 6.50266 1.07489 5.12237e+08 6.12601e+08 2.2381e+06 47963.1 9152.89 1.50442e+06 3323.1 1.84855 6.11554e+13 1.31522e+13 0 0 27740.8 173274 0.0868586 0.542535 0.00624816 0.00389988 12
80 1.07489 13.8288 135.706 7.33141 6.4974 1.12555 5.60278e+08 6.60124e+08 2.51981e+06 55005.5 9139.2 1.50291e+06 3809.35 1.84873 6.07018e+13 1.30546e+13 0 0 30257.7 186554 0.0864032 0.53272 0.00624806 0.00392555 12
81 1.12555 13.7534 132.27 7.26152 6.4919 1.17859 6.12757e+08 7.10913e+08 2.83834e+06 63078.7 9124.91 1.50135e+06 4366.42 1.84892 6.02304e+13 1.29532e+13 0 0 32995.6 200708 0.0859309 0.522707 0.00624797 0.00395182 12
82 1.17859 13.6753 128.81 7.18912 6.48614 1.23414 6.70073e+08 7.65145e+08 3.19867e+06 72332.8 9110 1.49971e+06 5004.6 1.84912 5.97408e+13 1.28479e+13 0 0 35972.8 215774 0.0854412 0.512498 0.00624787 0.0039787 12
83 1.23414 13.5943 125.33 7.11414 6.48011 1.2923 7.32661e+08 8.23003e+08 3.60643e+06 82939.7 9094.44 1.498e+06 5735.56 1.84933 5.92323e+13 1.27386e+13 0 0 39209 231790 0.0849336 0.502099 0.00624776 0.00400621 12
84 1.2923 13.5103 121.834 7.03655 6.4738 1.35321 8.00995e+08 8.84673e+08 4.06803e+06 95096.4 9078.19 1.49622e+06 6572.77 1.84955 5.87046e+13 1.26251e+13 0 0 42725.7 248797 0.0844079 0.491518 0.00624765 0.00403432 12
85 1.35321 13.4235 118.326 6.95628 6.4672 1.41698 8.75586e+08 9.50346e+08 4.5908e+06 109028 9061.25 1.49436e+06 7531.51 1.84979 5.8157e+13 1.25073e+13 0 0 46545.8 266831 0.0838636 0.480761 0.00624753 0.00406304 12
86 1.41698 13.3336 114.808 6.8733 6.46029 1.48376 9.56991e+08 1.02021e+09 5.18302e+06 124993 9043.58 1.49241e+06 8629.36 1.85002 5.75892e+13 1.23852e+13 0 0 50693.6 285926 0.0833004 0.469836 0.00624741 0.00409237 12
87 1.48376 13.2406 111.286 6.78755 6.45307 1.55369 1.04582e+09 1.09447e+09 5.85415e+06 143285 9025.14 1.49038e+06 9886.3 1.85027 5.70005e+13 1.22586e+13 0 0 55195.8 306116 0.0827179 0.458753 0.00624728 0.00412228 12
88 1.55369 13.1445 107.764 6.69901 6.44551 1.62691 1.14271e+09 1.17332e+09 6.61495e+06 164243 9005.92 1.48827e+06 11325.2 1.85054 5.63906e+13 1.21274e+13 0 0 60080.4 327430 0.0821157 0.44752 0.00624714 0.00415278 12
89 1.62691 13.0453 104.245 6.60765 6.4376 1.70358 1.24839e+09 1.25695e+09 7.47766e+06 188252 8985.89 1.48606e+06 12972.2 1.85081 5.57589e+13 1.19916e+13 0 0 65377.8 349896 0.0814937 0.436147 0.006247 0.00418387 12
90 1.70358 12.9428 100.734 6.51343 6.42934 1.78387 1.36363e+09 1.34556e+09 8.4562e+06 215754 8965 1.48376e+06 14857.2 1.8511 5.51051e+13 1.1851e+13 0 0 71120.5 373537 0.0808515 0.424646 0.00624685 0.00421553 12
91 1.78387 12.837 97.2345 6.41633 6.42069 1.86794 1.48925e+09 1.43934e+09 9.56641e+06 247254 8943.23 1.48135e+06 17014.1 1.8514 5.44287e+13 1.17055e+13 0 0 77343 398369 0.0801889 0.413028 0.00624669 0.00424775 12
92 1.86794 12.728 93.7518 6.31634 6.41165 1.95598 1.62615e+09 1.53849e+09 1.08263e+07 283329 8920.55 1.47885e+06 19482 1.85171 5.37294e+13 1.15551e+13 0 0 84082.4 424406 0.0795057 0.401305 0.00624653 0.00428051 12
93 1.95598 12.6156 90.2886 6.21345 6.4022 2.04816 1.77531e+09 1.64319e+09 1.22564e+07 324639 8896.93 1.47624e+06 22305.2 1.85204 5.30068e+13 1.13997e+13 0 0 91378.2 451648 0.0788018 0.389488 0.00624635 0.00431381 12
94 2.04816 12.5 86.8503 6.10766 6.39232 2.14469 1.93779e+09 1.75362e+09 1.38801e+07 371938 8872.32 1.47351e+06 25534.2 1.85238 5.22606e+13 1.12392e+13 0 0 99272.7 480098 0.078077 0.377592 0.00624617 0.00434762 12
95 2.14469 12.381 83.4418 5.99898 6.382 2.24576 2.11472e+09 1.86995e+09 1.57237e+07 426088 8846.7 1.47067e+06 29226.8 1.85274 5.14905e+13 1.10736e+13 0 0 107811 509751 0.0773314 0.365638 0.00624598 0.00438196 12
96 2.24576 12.2586 80.0687 5.88743 6.37122 2.3516 2.30732e+09 1.99234e+09 1.78176e+07 488073 8820.04 1.46772e+06 33449.1 1.85311 5.06963e+13 1.09028e+13 0 0 117040 540596 0.0765648 0.353644 0.00624578 0.00441675 12
97 2.3516 12.133 76.7346 5.77303 6.35995 2.46243 2.51692e+09 2.12096e+09 2.01959e+07 559017 8792.28 1.46464e+06 38275.8 1.8535 4.98779e+13 1.07268e+13 0 0 127012 572603 0.0757774 0.341623 0.00624557 0.00445201 12
98 2.46243 12.004 73.4439 5.65583 6.34819 2.57848 2.74495e+09 2.25594e+09 2.28976e+07 640204 8763.41 1.46143e+06 43792.6 1.85391 4.90351e+13 1.05455e+13 0 0 137781 605737 0.0749692 0.329593 0.00624534 0.00448768 12
99 2.57848 11.8718 70.2004 5.53586 6.33591 2.7 2.99295e+09 2.3974e+09 2.59669e+07 733101 8733.38 1.45809e+06 50096.8 1.85433 4.81679e+13 1.0359e+13 0 0 149404 639948 0.0741405 0.317569 0.00624511 0.00452375 12
100 2.7 11.7363 67.0082 5.4132 6.3231 2.82725 3.26256e+09 2.54546e+09 2.9454e+07 839378 8702.15 1.45461e+06 57299.6 1.85477 4.72763e+13 1.01673e+13 0 0 161942 675177 0.0732916 0.30557 0.00624486 0.00456019 12
101 2.82725 11.5977 63.871 5.28792 6.30973 2.96049 3.55557e+09 2.7002e+09 3.3416e+07 960946 8669.7 1.45099e+06 65527.1 1.85523 4.63605e+13 9.97034e+12 0 0 175461 711347 0.0724227 0.293613 0.0062446 0.00459696 12
102 2.96049 11.4559 60.7925 5.1601 6.29579 3.10001 3.87389e+09 2.8617e+09 3.79175e+07 1.09998e+06 8635.97 1.44723e+06 74922.7 1.85572 4.54206e+13 9.7682e+12 0 0 190030 748370 0.0715343 0.281715 0.00624433 0.00463404 12
103 3.10001 11.3111 57.7764 5.02984 6.28125 3.24611 4.21956e+09 3.02999e+09 4.30319e+07 1.25897e+06 8600.93 1.44331e+06 85650.6 1.85622 4.44568e+13 9.56094e+12 0 0 205720 786142 0.070627 0.269895 0.00624404 0.00467137 12
104 3.24611 11.1634 54.8257 4.89726 6.26611 3.3991 4.59478e+09 3.20509e+09 4.88422e+07 1.44074e+06 8564.54 1.43923e+06 97896.6 1.85674 4.34697e+13 9.34865e+12 0 0 222611 824542 0.0697012 0.25817 0.00624374 0.00470893 12
105 3.3991 11.0128 51.9439 4.76249 6.25034 3.55929 5.00192e+09 3.38699e+09 5.54427e+07 1.64852e+06 8526.76 1.435e+06 111871 1.85729 4.24596e+13 9.13141e+12 0 0 240784 863434 0.0687577 0.24656 0.00624342 0.00474667 12
106 3.55929 10.8596 49.1338 4.62567 6.23392 3.72704 5.44349e+09 3.57565e+09 6.29398e+07 1.88598e+06 8487.56 1.4306e+06 127816 1.85786 4.14271e+13 8.90937e+12 0 0 260327 902666 0.0677973 0.235083 0.00624309 0.00478454 12
107 3.72704 10.7038 46.3983 4.48695 6.21684 3.90269 5.92219e+09 3.771e+09 7.14543e+07 2.15732e+06 8446.9 1.42602e+06 146002 1.85846 4.0373e+13 8.68267e+12 0 0 281332 942065 0.0668209 0.223756 0.00624273 0.0048225 12
108 3.90269 10.5456 43.74 4.34652 6.19908 4.08662 6.4409e+09 3.97293e+09 8.11222e+07 2.4673e+06 8404.73 1.42128e+06 166740 1.85908 3.9298e+13 8.45149e+12 0 0 303897 981446 0.0658295 0.212598 0.00624236 0.0048605 12
109 4.08662 10.3852 41.1612 4.20456 6.18064 4.27921 7.00268e+09 4.18128e+09 9.20975e+07 2.82136e+06 8361.03 1.41634e+06 190382 1.85972 3.82032e+13 8.21603e+12 0 0 328128 1.0206e+06 0.0648241 0.201627 0.00624197 0.00489848 12
110 4.27921 10.2228 38.664 4.06127 6.16148 4.48088 7.61083e+09 4.39587e+09 1.04554e+08 3.22567e+06 8315.74 1.41123e+06 214123 1.88822 3.70896e+13 7.97653e+12 0 0 354134 1.05931e+06 0.0638059 0.190861 0.00624156 0.00493638 12
111 4.48088 10.0585 36.2503 3.91689 6.14162 4.69206 8.26881e+09 4.61647e+09 1.18687e+08 3.68727e+06 8268.85 1.40591e+06 244000 1.89178 3.59584e+13 7.73325e+12 0 0 382035 1.09733e+06 0.0627764 0.180315 0.00624113 0.00497416 12
112 4.69206 9.89265 33.9216 3.77163 6.12103 4.91319 8.98034e+09 4.84283e+09 1.34718e+08 4.21414e+06 8220.3 1.40041e+06 277958 1.8955 3.48109e+13 7.48648e+12 0 0 411956 1.13441e+06 0.0617368 0.170006 0.00624067 0.00501174 12
113 4.91319 9.72546 31.6793 3.62575 6.09971 5.14474 9.74934e+09 5.07461e+09 1.52895e+08 4.81537e+06 8170.07 1.3947e+06 316541 1.89937 3.36488e+13 7.23656e+12 0 0 444032 1.17029e+06 0.0606887 0.159951 0.00624019 0.00504906 12
114 5.14474 9.55717 29.5244 3.47951 6.07766 5.38721 1.058e+10 5.31147e+09 1.73497e+08 5.50128e+06 8118.12 1.38878e+06 360360 1.90342 3.24737e+13 6.98382e+12 0 0 478408 1.20467e+06 0.0596337 0.150163 0.00623968 0.00508606 12
115 5.38721 9.38807 27.4577 3.33319 6.05488 5.6411 1.14767e+10 5.553e+09 1.96837e+08 6.28361e+06 8064.43 1.38265e+06 410104 1.90763 3.12872e+13 6.72867e+12 0 0 515238 1.23728e+06 0.0585735 0.140657 0.00623914 0.00512266 12
116 5.6411 9.21844 25.4797 3.18706 6.03138 5.90696 1.24442e+10 5.79875e+09 2.23266e+08 7.17567e+06 8008.95 1.3763e+06 466548 1.91203 3.00915e+13 6.47152e+12 0 0 554689 1.2678e+06 0.0575099 0.131445 0.00623857 0.00515879 12
117 5.90696 9.04859 23.5907 3.04143 6.00716 6.18534 1.34873e+10 6.04824e+09 2.53179e+08 8.19255e+06 7951.66 1.36973e+06 530567 1.91661 2.88886e+13 6.21282e+12 0 0 596940 1.29593e+06 0.0564448 0.122539 0.00623797 0.00519439 12
118 6.18534 8.87884 21.7905 2.8966 5.98225 6.47685 1.46112e+10 6.30092e+09 2.87016e+08 9.35142e+06 7892.54 1.36293e+06 603140 1.92138 2.76807e+13 5.95305e+12 0 0 642187 1.32137e+06 0.0553803 0.113951 0.00623733 0.00522937 12
