#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MassBin
147 23.516 0.407531 0 0 0.407531 24.6243 8.5791e+10 1.31993e+10 7.82597e+09 9.37532e+07 1307.68 278835 1.75091e+07 0.602631 0 0 0 86122 0 0.000513816 0 11.75
148 24.6243 0.30619 0 0 0.30619 25.7848 9.0753e+10 1.31993e+10 7.88224e+09 1.05588e+08 1277.44 274521 2.08049e+07 0.568842 0 0 0 70569.1 0 0.00038398 0 11.75
149 25.7848 0.227435 0 0 0.227435 27 9.59232e+10 1.31993e+10 7.92808e+09 1.18854e+08 1247.17 270166 2.47427e+07 0.536159 0 0 0 57176.6 0 0.000283734 0 11.75
150 27 0.166926 0 0 0.166926 28.2725 1.01305e+11 1.31993e+10 7.96496e+09 1.33715e+08 1216.88 265773 2.94517e+07 0.504605 0 0 0 45781.5 0 0.000207197 0 11.75
151 28.2725 0.120989 0 0 0.120989 29.6049 1.06901e+11 1.31993e+10 7.99427e+09 1.50354e+08 1186.6 261347 3.50881e+07 0.474199 0 0 0 36206.3 0 0.000149444 0 11.75
152 29.6049 0.0865487 0 0 0.0865487 31.0001 1.12714e+11 1.31993e+10 8.01726e+09 1.68971e+08 1156.38 256890 4.18405e+07 0.444957 0 0 0 28264.7 0 0.000106399 0 11.75
153 31.0001 0.0610666 0 0 0.0610666 32.4611 1.18746e+11 1.31993e+10 8.03505e+09 1.8979e+08 1126.23 252405 4.9937e+07 0.416889 0 0 0 21767.2 0 7.47302e-05 0 11.75
154 32.4611 0.0424711 0 0 0.0424711 33.991 1.24999e+11 1.31993e+10 8.04861e+09 2.13055e+08 1096.19 247897 5.84103e+07 0.398303 0 0 0 16526.4 0 5.17453e-05 0 11.75
155 33.991 0.0290963 0 0 0.0290963 35.5929 1.31475e+11 1.31993e+10 8.0588e+09 2.39038e+08 1066.3 243370 6.78098e+07 0.383179 0 0 0 12361.6 0 3.52996e-05 0 11.75
156 35.5929 0.0196213 0 0 0.0196213 37.2704 1.38174e+11 1.31993e+10 8.06634e+09 2.68039e+08 1036.57 238825 7.87415e+07 0.368308 0 0 0 9103.15 0 2.37075e-05 0 11.75
157 37.2704 0.0130151 0 0 0.0130151 39.0269 1.45098e+11 1.31993e+10 8.07182e+09 3.00388e+08 1007.04 234268 8.93765e+07 0.353702 0 0 0 6594.82 0 1.56638e-05 0 11.75
158 39.0269 0.00848511 0 0 0.00848511 40.8662 1.52248e+11 1.31993e+10 8.07573e+09 3.36449e+08 977.739 229701 9.51478e+07 0.339379 0 0 0 4696.5 0 1.01734e-05 0 11.75
159 40.8662 0.00543265 0 0 0.00543265 42.7921 1.59623e+11 1.31993e+10 8.07848e+09 3.76623e+08 948.691 225128 1.01228e+08 0.325346 0 0 0 3285.15 0 6.49005e-06 0 11.75
160 42.7921 0.00341305 0 0 0.00341305 44.8088 1.67224e+11 1.31993e+10 8.08038e+09 4.21349e+08 919.922 220554 1.07628e+08 0.314921 0 0 0 2255.16 0 4.06323e-06 0 11.75
161 44.8088 0.00210217 0 0 0.00210217 46.9206 1.75051e+11 1.31993e+10 8.08166e+09 4.71114e+08 891.459 215981 1.14361e+08 0.314261 0 0 0 1517.95 0 2.49432e-06 0 11.75
162 46.9206 0.00126819 0 0 0.00126819 49.1319 1.83102e+11 1.31993e+10 8.0825e+09 5.26447e+08 863.326 211412 1.21437e+08 0.31359 0 0 0 1000.91 0 1.49999e-06 0 11.75
163 49.1319 0.000748649 0 0 0.000748649 51.4474 1.91376e+11 1.31993e+10 8.08305e+09 5.87935e+08 835.547 206853 1.28868e+08 0.312907 0 0 0 645.902 0 8.82796e-07 0 11.75
164 51.4474 0.000432022 0 0 0.000432022 53.8721 1.99873e+11 1.31993e+10 8.0834e+09 6.56217e+08 808.144 202305 1.36667e+08 0.312212 0 0 0 407.505 0 5.07956e-07 0 11.75
165 53.8721 0.00024345 0 0 0.00024345 56.411 2.08591e+11 1.31993e+10 8.08361e+09 7.31994e+08 781.138 197772 1.44845e+08 0.319836 0 0 0 251.092 0 2.85447e-07 0 11.75
166 56.411 0.000133816 0 0 0.000133816 59.0696 2.17528e+11 1.31993e+10 8.08374e+09 8.16038e+08 754.548 193258 1.53413e+08 0.325048 0 0 0 150.933 0 1.56486e-07 0 11.75
167 59.0696 7.16634e-05 0 0 7.16634e-05 61.8534 2.26683e+11 1.31993e+10 8.08382e+09 9.09187e+08 728.392 188766 1.62383e+08 0.330443 0 0 0 88.4053 0 8.35933e-08 0 11.75
168 61.8534 3.73465e-05 0 0 3.73465e-05 64.7685 2.36052e+11 1.31993e+10 8.08386e+09 1.01236e+09 702.689 184299 1.71767e+08 0.336029 0 0 0 50.3952 0 4.34592e-08 0 11.75
169 64.7685 1.89152e-05 0 0 1.89152e-05 67.8209 2.45633e+11 1.31993e+10 8.08389e+09 1.12657e+09 677.453 179859 1.81574e+08 0.341814 0 0 0 27.9229 0 2.19611e-08 0 11.75
170 67.8209 9.29833e-06 0 0 9.29833e-06 71.0172 2.55424e+11 1.31993e+10 8.0839e+09 1.25291e+09 652.698 175451 1.91817e+08 0.361517 0 0 0 15.018 0 1.07722e-08 0 11.75
171 71.0172 4.43019e-06 0 0 4.43019e-06 74.3642 2.65421e+11 1.31993e+10 8.0839e+09 1.39257e+09 628.438 171076 2.02506e+08 0.367964 0 0 0 7.82952 0 5.12187e-09 0 11.75
172 74.3642 2.04281e-06 0 0 2.04281e-06 77.8689 2.75621e+11 1.31993e+10 8.08391e+09 1.54686e+09 604.684 166737 2.13651e+08 0.374641 0 0 0 3.95086 0 2.35714e-09 0 11.75
173 77.8689 9.10242e-07 0 0 9.10242e-07 81.5387 2.86022e+11 1.31993e+10 8.08391e+09 1.7172e+09 581.446 162438 2.2526e+08 0.381554 0 0 0 1.9267 0 1.04836e-09 0 11.75
174 81.5387 3.913e-07 0 0 3.913e-07 85.3815 2.96619e+11 1.31993e+10 8.08391e+09 1.90514e+09 558.733 158179 2.37345e+08 0.396123 0 0 0 0.906578 0 4.49882e-10 0 11.75
175 85.3815 1.62015e-07 0 0 1.62015e-07 89.4054 3.0741e+11 1.31993e+10 8.08391e+09 2.11236e+09 536.552 153965 2.49912e+08 0.405967 0 0 0 0.410893 0 1.85961e-10 0 11.75
176 89.4054 6.44956e-08 0 0 6.44956e-08 93.6189 3.1839e+11 1.31993e+10 8.08391e+09 2.34068e+09 514.909 149796 2.6297e+08 0.416224 0 0 0 0.179068 0 7.39114e-11 0 11.75
177 93.6189 2.46393e-08 0 0 2.46393e-08 98.0311 3.29555e+11 1.31993e+10 8.08391e+09 2.59209e+09 493.81 145676 2.76526e+08 0.426911 0 0 0 0.0748978 0 2.81944e-11 0 11.75
178 98.0311 9.01595e-09 0 0 9.01595e-09 102.651 3.40902e+11 1.31993e+10 8.08391e+09 2.86873e+09 473.257 141605 2.90585e+08 0.438051 0 0 0 0.0300081 0 1.03023e-11 0 11.75
179 102.651 3.15353e-09 0 0 3.15353e-09 107.489 3.52426e+11 1.31993e+10 8.08391e+09 3.17293e+09 453.254 137586 3.05153e+08 0.458722 0 0 0 0.0114933 0 3.59864e-12 0 11.75
180 107.489 1.05212e-09 0 0 1.05212e-09 112.555 3.64124e+11 1.31993e+10 8.08391e+09 3.5072e+09 433.802 133621 3.20234e+08 0.470957 0 0 0 0.00419917 0 1.19911e-12 0 11.75
181 112.555 3.34075e-10 0 0 3.34075e-10 117.859 3.75991e+11 1.31993e+10 8.08391e+09 3.87428e+09 414.9 129711 3.35829e+08 0.483715 0 0 0 0.00146025 0 3.80294e-13 0 11.75
182 117.859 1.00722e-10 0 0 1.00722e-10 123.414 3.88023e+11 1.31993e+10 8.08391e+09 4.2771e+09 396.548 125857 3.51942e+08 0.51659 0 0 0 0.00048219 0 1.14528e-13 0 11.75
183 123.414 2.87639e-11 0 0 2.87639e-11 129.23 4.00217e+11 1.31993e+10 8.08391e+09 4.71883e+09 378.743 122061 3.6857e+08 0.52778 0 0 0 0.000150827 0 3.26717e-14 0 11.75
184 129.23 7.76073e-12 0 0 7.76073e-12 135.321 4.12567e+11 1.31993e+10 8.08391e+09 5.2029e+09 361.484 118324 3.85713e+08 0.539389 0 0 0 4.45754e-05 0 8.8062e-15 0 11.75
185 135.321 1.97299e-12 0 0 1.97299e-12 141.698 4.2507e+11 1.31993e+10 8.08391e+09 5.73298e+09 344.766 114647 4.03367e+08 0.551437 0 0 0 1.24138e-05 0 2.23664e-15 0 11.75
186 141.698 4.71301e-13 0 0 4.71301e-13 148.376 4.37721e+11 1.31993e+10 8.08391e+09 6.31303e+09 328.585 111031 4.21524e+08 0.595185 0 0 0 3.24851e-06 0 5.33799e-16 0 11.75
187 148.376 1.05475e-13 0 0 1.05475e-13 155.369 4.50516e+11 1.31993e+10 8.08391e+09 6.94729e+09 312.935 107477 4.40179e+08 0.601188 0 0 0 7.96457e-07 0 1.19359e-16 0 11.75
188 155.369 2.20464e-14 0 0 2.20464e-14 162.691 4.63452e+11 1.31993e+10 8.08391e+09 7.64032e+09 297.81 103986 4.59319e+08 0.607347 0 0 0 1.8239e-07 0 2.49284e-17 0 11.75
189 162.691 4.29016e-15 0 0 4.29016e-15 170.358 4.76523e+11 1.31993e+10 8.08391e+09 8.397e+09 283.203 100557 4.78932e+08 0.613661 0 0 0 3.88868e-08 0 4.84726e-18 0 11.75
190 170.358 7.74623e-16 0 0 7.74623e-16 178.387 4.89726e+11 1.31993e+10 8.08391e+09 9.22255e+09 269.108 97192.1 4.99001e+08 0.641077 0 0 0 7.69311e-09 0 8.74572e-19 0 11.75
191 178.387 1.29317e-16 0 0 1.29317e-16 186.794 5.03056e+11 1.31993e+10 8.08391e+09 1.01225e+10 255.515 93891.2 5.19508e+08 0.643675 0 0 0 1.40724e-09 0 1.45902e-19 0 11.75
192 186.794 1.98871e-17 0 0 1.98871e-17 195.598 5.16511e+11 1.31993e+10 8.08391e+09 1.11029e+10 242.418 90654.6 5.4043e+08 0.646326 0 0 0 2.37135e-10 0 2.24227e-20 0 11.75
193 195.598 2.80643e-18 0 0 2.80643e-18 204.816 5.30085e+11 1.31993e+10 8.08391e+09 1.21699e+10 229.805 87482.4 5.61741e+08 0.687878 0 0 0 3.66696e-11 0 3.16227e-21 0 11.75
194 204.816 3.61952e-19 0 0 3.61952e-19 214.469 5.43774e+11 1.31993e+10 8.08391e+09 1.33303e+10 217.67 84374.7 5.83409e+08 0.691005 0 0 0 5.18253e-12 0 4.07601e-22 0 11.75
195 214.469 4.24837e-20 0 0 4.24837e-20 224.576 5.57576e+11 1.31993e+10 8.08391e+09 1.33303e+10 0 0 0 0 0 0 0 6.66598e-13 0 4.78143e-23 0 11.75
196 224.576 4.51796e-21 0 0 4.51796e-21 235.16 5.60292e+11 1.31993e+10 8.08391e+09 1.33303e+10 0 0 0 0 0 0 0 7.76868e-14 0 5.08207e-24 0 11.75
197 235.16 4.33308e-22 0 0 4.33308e-22 246.243 5.60292e+11 1.31993e+10 8.08391e+09 1.33303e+10 0 0 0 0 0 0 0 8.16534e-15 0 4.87156e-25 0 11.75
198 246.243 3.72971e-23 0 0 3.72971e-23 257.848 5.60292e+11 1.31993e+10 8.08391e+09 1.33303e+10 0 0 0 0 0 0 0 7.70259e-16 0 4.19112e-26 0 11.75
199 257.848 2.86662e-24 0 0 2.86662e-24 270 5.60292e+11 1.31993e+10 8.08391e+09 1.33303e+10 0 0 0 0 0 0 0 6.4882e-17 0 3.21971e-27 0 11.75
0 0.027 7.21985 2468.53 5.82239 1.39747 0.0282725 374666 545437 1595.27 0.546967 5778.08 1.10191e+06 0.110009 4.97203 6.29907e+13 0 0 73.0777 11317.8 0.330734 51.2217 12
1 0.0282725 7.21722 2462.91 5.81973 1.39749 0.0296049 410786 1.14214e+06 3343.82 0.627985 5777.84 1.10188e+06 0.0162946 4.97207 6.29701e+13 0 0 80.0949 12380.5 0.330596 51.1011 12
2 0.0296049 7.21446 2456.83 5.81694 1.39751 0.0310001 450386 1.79479e+06 5260.32 0.721002 5777.6 1.10184e+06 0.0187077 4.97212 6.29484e+13 0 0 87.7838 13541.5 0.330452 50.9754 12
3 0.0310001 7.21156 2450.48 5.81402 1.39754 0.0324611 493802 2.50856e+06 7360.89 0.827795 5777.34 1.10181e+06 0.0214782 4.97215 6.29258e+13 0 0 96.2089 14809.8 0.3303 50.8444 12
4 0.0324611 7.20852 2443.87 5.81096 1.39757 0.033991 541402 3.28908e+06 9663.14 0.950404 5777.07 1.10178e+06 0.0246589 4.97221 6.2902e+13 0 0 105.44 16195 0.330141 50.7078 12
5 0.033991 7.20535 2436.98 5.80776 1.39759 0.0355929 593587 4.14249e+06 12186.4 1.09117 5776.79 1.10174e+06 0.0283106 4.97225 6.28772e+13 0 0 115.555 17707.6 0.329975 50.5655 12
6 0.0355929 7.20203 2429.8 5.8044 1.39762 0.0372704 650800 5.07548e+06 14951.8 1.25279 5776.49 1.1017e+06 0.0325028 4.97231 6.28511e+13 0 0 126.636 19359.1 0.329801 50.4173 12
7 0.0372704 7.19855 2422.33 5.8009 1.39765 0.0390269 713525 6.09533e+06 17982.6 1.43833 5776.18 1.10166e+06 0.0373159 4.97236 6.28239e+13 0 0 138.778 21161.9 0.329619 50.2629 12
8 0.0390269 7.19491 2414.54 5.79723 1.39768 0.0408662 782292 7.20999e+06 21304.1 1.65136 5775.85 1.10162e+06 0.0428414 4.97243 6.27954e+13 0 0 152.079 23129.3 0.329429 50.1021 12
9 0.0408662 7.19111 2406.44 5.79339 1.39772 0.0427921 857683 8.42809e+06 24944.1 1.89593 5775.51 1.10158e+06 0.049185 4.97248 6.27656e+13 0 0 166.65 25276.1 0.32923 49.9348 12
10 0.0427921 7.18712 2398.01 5.78937 1.39775 0.0448088 940335 9.75902e+06 28933 2.17672 5775.16 1.10153e+06 0.0564678 4.97254 6.27344e+13 0 0 182.613 27618 0.329021 49.7606 12
11 0.0448088 7.18295 2389.23 5.78516 1.39779 0.0469206 1.03095e+06 1.1213e+07 33304.3 2.49909 5774.78 1.10149e+06 0.0648287 4.9726 6.27017e+13 0 0 200.098 30172.2 0.328803 49.5794 12
12 0.0469206 7.17859 2380.11 5.78076 1.39783 0.0491319 1.13029e+06 1.28012e+07 38094.5 2.86919 5774.39 1.10144e+06 0.0744273 4.97267 6.26675e+13 0 0 219.251 32957.4 0.328575 49.3909 12
13 0.0491319 7.17403 2370.62 5.77616 1.39787 0.0514474 1.23919e+06 1.45357e+07 43343.4 3.29409 5773.99 1.10138e+06 0.0854466 4.97274 6.26317e+13 0 0 240.229 35993.7 0.328336 49.1948 12
14 0.0514474 7.16926 2360.76 5.77134 1.39791 0.0538721 1.35858e+06 1.64296e+07 49094.9 3.78191 5773.56 1.10133e+06 0.0980975 4.9728 6.25942e+13 0 0 263.205 39302.8 0.328086 48.991 12
15 0.0538721 7.16426 2350.5 5.76631 1.39795 0.056411 1.48946e+06 1.84972e+07 55396.9 4.34196 5773.11 1.10127e+06 0.11262 4.97289 6.2555e+13 0 0 288.369 42908.3 0.327825 48.7792 12
16 0.056411 7.15904 2339.85 5.76103 1.398 0.0590696 1.63294e+06 2.0754e+07 62301.8 4.98493 5772.64 1.10121e+06 0.129293 4.97298 6.2514e+13 0 0 315.927 46835.8 0.327551 48.5592 12
17 0.0590696 7.15357 2328.79 5.75552 1.39805 0.0618534 1.79023e+06 2.32169e+07 69867.2 5.72309 5772.15 1.10115e+06 0.148433 4.97305 6.2471e+13 0 0 346.104 51112.7 0.327265 48.3306 12
18 0.0618534 7.14785 2317.3 5.74975 1.3981 0.0647685 1.96266e+06 2.5904e+07 78155.8 6.57054 5771.63 1.10109e+06 0.170406 4.97314 6.24261e+13 0 0 379.148 55768.7 0.326966 48.0932 12
19 0.0647685 7.14187 2305.38 5.74372 1.39815 0.0678209 2.15169e+06 2.88352e+07 87236.5 7.54346 5771.1 1.10102e+06 0.195629 4.97325 6.23791e+13 0 0 415.33 60836 0.326653 47.8469 12
20 0.0678209 7.13562 2293.01 5.7374 1.39821 0.0710172 2.3589e+06 3.2032e+07 97184.5 8.6604 5770.53 1.10095e+06 0.224586 4.97334 6.23299e+13 0 0 454.944 66349 0.326326 47.5913 12
21 0.0710172 7.12907 2280.18 5.7308 1.39827 0.0743642 2.58604e+06 3.55176e+07 108082 9.94269 5769.94 1.10087e+06 0.257829 4.97343 6.22784e+13 0 0 498.312 72345 0.325983 47.3262 12
22 0.0743642 7.12223 2266.88 5.7239 1.39833 0.0778689 2.83504e+06 3.93172e+07 120020 11.4148 5769.32 1.10079e+06 0.295989 4.97354 6.22245e+13 0 0 545.788 78864 0.325625 47.0514 12
23 0.0778689 7.11507 2253.1 5.71668 1.3984 0.0815387 3.10799e+06 4.3458e+07 133096 13.1048 5768.68 1.10071e+06 0.339794 4.97366 6.21681e+13 0 0 597.757 85949.1 0.32525 46.7665 12
24 0.0815387 7.10759 2238.82 5.70913 1.39846 0.0853815 3.40718e+06 4.79695e+07 147419 15.045 5768 1.10062e+06 0.390082 4.97377 6.21092e+13 0 0 654.638 93646.6 0.324859 46.4714 12
25 0.0853815 7.09977 2224.04 5.70123 1.39854 0.0894054 3.73514e+06 5.28837e+07 163107 17.2723 5767.29 1.10053e+06 0.447808 4.97388 6.20475e+13 0 0 716.891 102006 0.324449 46.1658 12
26 0.0894054 7.09159 2208.73 5.69298 1.39861 0.0936189 4.09464e+06 5.82349e+07 180288 19.8293 5766.55 1.10044e+06 0.514071 4.97403 6.19829e+13 0 0 785.017 111081 0.324021 45.8495 12
27 0.0936189 7.08303 2192.9 5.68435 1.39869 0.0980311 4.48868e+06 6.40603e+07 199104 22.7648 5765.77 1.10034e+06 0.590139 4.97414 6.19154e+13 0 0 859.564 120929 0.323573 45.5222 12
28 0.0980311 7.07409 2176.53 5.67532 1.39877 0.102651 4.9206e+06 7.04e+07 219709 26.1346 5764.96 1.10024e+06 0.677455 4.97429 6.18448e+13 0 0 941.13 131610 0.323104 45.1837 12
29 0.102651 7.06475 2159.61 5.66589 1.39886 0.107489 5.39402e+06 7.72974e+07 242272 30.0032 5764.11 1.10013e+06 0.777683 4.97445 6.17709e+13 0 0 1030.37 143190 0.322615 44.8338 12
30 0.107489 7.05498 2142.13 5.65603 1.39895 0.112555 5.91291e+06 8.47989e+07 266978 34.4442 5763.22 1.10001e+06 0.892735 4.97459 6.16937e+13 0 0 1127.98 155739 0.322103 44.4724 12
31 0.112555 7.04476 2124.08 5.64572 1.39904 0.117859 6.48165e+06 9.29549e+07 294029 39.5423 5762.28 1.0999e+06 1.0248 4.97475 6.16128e+13 0 0 1234.75 169331 0.321568 44.0991 12
32 0.117859 7.03409 2105.45 5.63495 1.39914 0.123414 7.10501e+06 1.01819e+08 323644 45.3947 5761.31 1.09977e+06 1.17639 4.97493 6.15283e+13 0 0 1351.53 184046 0.32101 43.7139 12
33 0.123414 7.02294 2086.23 5.62369 1.39925 0.12923 7.78821e+06 1.1145e+08 356065 52.113 5760.28 1.09964e+06 1.35038 4.97511 6.14399e+13 0 0 1479.22 199968 0.320425 43.3165 12
34 0.12923 7.01129 2066.43 5.61193 1.39936 0.135321 8.53699e+06 1.2191e+08 391555 59.8252 5759.21 1.09951e+06 1.5501 4.97529 6.13475e+13 0 0 1618.85 217186 0.319815 42.9067 12
35 0.135321 6.99909 2046.02 5.59961 1.39948 0.141698 9.35762e+06 1.33266e+08 430401 68.6783 5758.09 1.09936e+06 1.77934 4.97548 6.12506e+13 0 0 1771.48 235797 0.319175 42.4845 12
36 0.141698 6.98629 2025 5.58669 1.3996 0.148376 1.0257e+07 1.45589e+08 472917 78.8409 5756.92 1.09921e+06 2.04246 4.97569 6.11488e+13 0 0 1938.3 255900 0.318503 42.0498 12
37 0.148376 6.97292 2003.37 5.57318 1.39974 0.155369 1.12426e+07 1.58957e+08 519446 90.5067 5755.69 1.09906e+06 2.34446 4.97589 6.10424e+13 0 0 2120.61 277603 0.317801 41.6023 12
38 0.155369 6.95896 1981.13 5.55908 1.39988 0.162691 1.23228e+07 1.73452e+08 570361 103.898 5754.41 1.09889e+06 2.69107 4.97613 6.09312e+13 0 0 2319.84 301018 0.317067 41.1421 12
39 0.162691 6.94437 1958.27 5.54435 1.40003 0.170358 1.35064e+07 1.89163e+08 626072 119.269 5753.07 1.09872e+06 3.08891 4.97634 6.08149e+13 0 0 2537.51 326265 0.316301 40.669 12
40 0.170358 6.92915 1934.79 5.52897 1.40018 0.178387 1.48035e+07 2.06182e+08 687024 136.914 5751.66 1.09854e+06 3.54549 4.97659 6.06934e+13 0 0 2775.29 353467 0.315501 40.183 12
41 0.178387 6.91326 1910.68 5.51291 1.40035 0.186794 1.62249e+07 2.24611e+08 753703 157.167 5750.19 1.09836e+06 4.06952 4.97684 6.05663e+13 0 0 3034.99 382757 0.314666 39.6841 12
42 0.186794 6.89667 1885.96 5.49615 1.40052 0.195598 1.77824e+07 2.44556e+08 826639 180.415 5748.64 1.09816e+06 4.67093 4.97711 6.04336e+13 0 0 3318.58 414272 0.313794 39.1723 12
43 0.195598 6.87935 1860.62 5.47865 1.4007 0.204816 1.9489e+07 2.66131e+08 906412 207.099 5747.03 1.09795e+06 5.36113 4.9774 6.02949e+13 0 0 3628.19 448156 0.312884 38.6476 12
44 0.204816 6.86128 1834.66 5.4604 1.40089 0.214469 2.1359e+07 2.89459e+08 993651 237.728 5745.34 1.09774e+06 6.15323 4.97769 6.01499e+13 0 0 3966.16 484560 0.311934 38.1102 12
45 0.214469 6.84244 1808.09 5.44135 1.40109 0.224576 2.34078e+07 3.14666e+08 1.08904e+06 272.884 5743.58 1.09751e+06 7.06227 4.97798 5.99985e+13 0 0 4334.99 523639 0.310943 37.56 12
46 0.224576 6.82277 1780.92 5.42147 1.4013 0.23516 2.56525e+07 3.4189e+08 1.19334e+06 313.235 5741.73 1.09728e+06 8.10542 4.97832 5.98403e+13 0 0 4737.41 565556 0.309909 36.9972 12
47 0.23516 6.80226 1753.15 5.40074 1.40152 0.246243 2.81118e+07 3.71275e+08 1.30735e+06 359.549 5739.79 1.09703e+06 9.30253 4.97864 5.96751e+13 0 0 5176.39 610479 0.308831 36.422 12
48 0.246243 6.78076 1724.79 5.379 1.40177 0.257848 3.08061e+07 4.02974e+08 1.43197e+06 412.706 5737.77 1.09677e+06 10.6762 4.97901 5.95015e+13 0 0 5654.97 658581 0.307697 35.8346 12
49 0.257848 6.75833 1695.86 5.3563 1.40202 0.27 3.37577e+07 4.37148e+08 1.56816e+06 473.716 5735.65 1.0965e+06 12.2525 4.97936 5.932e+13 0 0 6176.71 710041 0.306514 35.2352 12
50 0.27 6.73494 1666.37 5.33265 1.40229 0.282725 3.6991e+07 4.73967e+08 1.71698e+06 543.737 5733.44 1.09622e+06 14.0612 4.97976 5.91306e+13 0 0 6745.37 765041 0.305281 34.6241 12
51 0.282725 6.71058 1636.33 5.308 1.40258 0.296049 4.05329e+07 5.13611e+08 1.87956e+06 624.1 5731.12 1.09593e+06 16.1366 4.98014 5.89328e+13 0 0 7365 823767 0.303995 34.0015 12
52 0.296049 6.6852 1605.75 5.28231 1.40289 0.310001 4.44124e+07 5.56268e+08 2.05715e+06 716.33 5728.69 1.09562e+06 18.5179 4.98058 5.87264e+13 0 0 8039.95 886410 0.302654 33.3678 12
53 0.310001 6.65876 1574.67 5.25556 1.40321 0.324611 4.86618e+07 6.02134e+08 2.2511e+06 822.177 5726.15 1.09529e+06 21.2501 4.98101 5.85109e+13 0 0 8774.96 953161 0.301258 32.7235 12
54 0.324611 6.63124 1543.09 5.22769 1.40354 0.33991 5.33159e+07 6.51417e+08 2.46289e+06 943.649 5723.5 1.09496e+06 24.3848 4.98148 5.82861e+13 0 0 9575.11 1.02421e+06 0.299804 32.0689 12
55 0.33991 6.60257 1511.05 5.19867 1.4039 0.355929 5.8413e+07 7.04333e+08 2.69411e+06 1083.05 5720.72 1.0946e+06 27.9812 4.98196 5.80514e+13 0 0 10445.8 1.09976e+06 0.298288 31.4045 12
56 0.355929 6.57256 1478.56 5.16827 1.40429 0.372704 6.3995e+07 7.61107e+08 2.94648e+06 1243.02 5717.82 1.09423e+06 32.1071 4.98247 5.78051e+13 0 0 11392.6 1.17999e+06 0.296699 30.7308 12
57 0.372704 6.54134 1445.66 5.13664 1.40471 0.390269 7.01078e+07 8.21972e+08 3.22189e+06 1426.6 5714.78 1.09384e+06 36.8403 4.983 5.75482e+13 0 0 12422.1 1.26511e+06 0.295044 30.0483 12
58 0.390269 6.50888 1412.38 5.10373 1.40514 0.408662 7.68013e+07 8.87174e+08 3.52236e+06 1637.25 5711.6 1.09344e+06 42.2701 4.98356 5.72804e+13 0 0 13541.1 1.35528e+06 0.293323 29.3577 12
59 0.408662 6.47513 1378.73 5.06952 1.4056 0.427921 8.41303e+07 9.56963e+08 3.85012e+06 1878.98 5708.27 1.09301e+06 48.4988 4.98413 5.70012e+13 0 0 14756.9 1.4507e+06 0.291534 28.6596 12
60 0.427921 6.44005 1344.77 5.03396 1.40609 0.448088 9.21546e+07 1.0316e+09 4.20756e+06 2156.35 5704.8 1.09257e+06 55.6432 4.98475 5.67102e+13 0 0 16077.4 1.55153e+06 0.289673 27.9546 12
61 0.448088 6.40351 1310.52 4.9969 1.40661 0.469206 1.0094e+08 1.11135e+09 4.59725e+06 2474.6 5701.16 1.0921e+06 63.8383 4.98537 5.64062e+13 0 0 17510.4 1.65794e+06 0.287733 27.2435 12
62 0.469206 6.36544 1276.01 4.95826 1.40718 0.491319 1.10557e+08 1.1965e+09 5.022e+06 2839.77 5697.36 1.09162e+06 73.2374 4.98604 5.60882e+13 0 0 19064.6 1.77009e+06 0.285707 26.5271 12
63 0.491319 6.32591 1241.3 4.91814 1.40777 0.514474 1.21084e+08 1.28732e+09 5.48484e+06 3258.74 5693.38 1.09111e+06 84.0173 4.98674 5.57571e+13 0 0 20750 1.88811e+06 0.283604 25.806 12
64 0.514474 6.2848 1206.4 4.87639 1.40841 0.538721 1.32606e+08 1.3841e+09 5.98904e+06 3739.43 5689.22 1.09058e+06 96.3801 4.98748 5.54114e+13 0 0 22576.2 2.01212e+06 0.281413 25.0811 12
65 0.538721 6.24202 1171.38 4.83292 1.4091 0.56411 1.45217e+08 1.48714e+09 6.53811e+06 4290.92 5684.87 1.09002e+06 110.558 4.98822 5.50503e+13 0 0 24553.5 2.14223e+06 0.27913 24.3534 12
66 0.56411 6.19768 1136.27 4.78784 1.40983 0.590696 1.59018e+08 1.59674e+09 7.13588e+06 4923.61 5680.33 1.08944e+06 126.816 4.98902 5.46745e+13 0 0 26694 2.27851e+06 0.276762 23.6235 12
67 0.590696 6.15151 1101.11 4.74088 1.41063 0.618534 1.7412e+08 1.71318e+09 7.78644e+06 5649.42 5675.57 1.08883e+06 145.458 4.98987 5.42815e+13 0 0 29008 2.42104e+06 0.274291 22.8926 12
68 0.618534 6.10366 1065.95 4.69219 1.41147 0.647685 1.90644e+08 1.83679e+09 8.49422e+06 6482.04 5670.61 1.0882e+06 166.832 4.99073 5.38725e+13 0 0 31509.5 2.56983e+06 0.271728 22.1615 12
69 0.647685 6.05398 1030.83 4.64159 1.41239 0.678209 2.08722e+08 1.96786e+09 9.26397e+06 7437.14 5665.42 1.08753e+06 191.339 4.99164 5.34457e+13 0 0 34210.4 2.7249e+06 0.269062 21.4311 12
70 0.678209 6.0025 995.806 4.58913 1.41337 0.710172 2.28499e+08 2.10669e+09 1.01008e+07 8532.68 5659.99 1.08684e+06 219.434 4.9926 5.30013e+13 0 0 37125.3 2.88622e+06 0.266295 20.7025 12
