#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
170 67.8209 2.6289e-08 0 0 2.6289e-08 71.0172 1.1087e+11 1.39374e+09 6.21931e+09 4.29313e+08 107.26 218019 2.19566e+06 9.45558 0 0 0 0.0106604 0 7.64657e-12 0 0.000290866 nan 11.25
171 71.0172 9.93492e-09 0 0 9.93492e-09 74.3642 1.14464e+11 1.39374e+09 6.21931e+09 4.51015e+08 97.6546 215442 2.13486e+06 10.1657 0 0 0 0.00442365 0 2.89384e-12 0 0.000291279 nan 11.25
172 74.3642 3.59563e-09 0 0 3.59563e-09 77.8689 1.18107e+11 1.39374e+09 6.21931e+09 4.73706e+08 88.9254 212922 2.07604e+06 10.9296 0 0 0 0.00175786 0 1.04876e-12 0 0.000291677 nan 11.25
173 77.8689 1.24369e-09 0 0 1.24369e-09 81.5387 1.21798e+11 1.39374e+09 6.21931e+09 4.97434e+08 80.9949 210462 2.01921e+06 11.7515 0 0 0 0.00066755 0 3.63226e-13 0 0.000292056 nan 11.25
174 81.5387 4.10242e-10 0 0 4.10242e-10 85.3815 1.25536e+11 1.39374e+09 6.21931e+09 5.22255e+08 73.7915 208069 1.96436e+06 12.6357 0 0 0 0.000241738 0 1.1996e-13 0 0.000292414 nan 11.25
175 85.3815 1.28761e-10 0 0 1.28761e-10 89.4054 1.29319e+11 1.39374e+09 6.21931e+09 5.48228e+08 67.25 205746 1.91148e+06 13.5875 0 0 0 8.32881e-05 0 3.76943e-14 0 0.000292747 nan 11.25
176 89.4054 3.83636e-11 0 0 3.83636e-11 93.6189 1.33147e+11 1.39374e+09 6.21931e+09 5.75414e+08 61.3103 203497 1.86055e+06 14.6119 0 0 0 2.72378e-05 0 1.12426e-14 0 0.000293052 nan 11.25
177 93.6189 1.08237e-11 0 0 1.08237e-11 98.0311 1.37018e+11 1.39374e+09 6.21931e+09 6.03882e+08 55.9179 201328 1.81157e+06 15.7149 0 0 0 8.43404e-06 0 3.17489e-15 0 0.000293329 nan 11.25
178 98.0311 2.88421e-12 0 0 2.88421e-12 102.651 1.40931e+11 1.39374e+09 6.21931e+09 6.33707e+08 51.0227 199241 1.73591e+06 17.1811 0 0 0 2.46632e-06 0 8.46727e-16 0 0.000293573 nan 11.25
179 102.651 7.2394e-13 0 0 7.2394e-13 107.489 1.44884e+11 1.39374e+09 6.21931e+09 6.64969e+08 46.5792 197241 1.6779e+06 18.6313 0 0 0 6.79261e-07 0 2.12682e-16 0 0.000293784 nan 11.25
180 107.489 1.70676e-13 0 0 1.70676e-13 112.555 1.48877e+11 1.39374e+09 6.21931e+09 6.97753e+08 42.5457 195332 1.62299e+06 20.2002 0 0 0 1.75697e-07 0 5.01717e-17 0 0.000293959 nan 11.25
181 112.555 3.76831e-14 0 0 3.76831e-14 117.859 1.52907e+11 1.39374e+09 6.21931e+09 7.32156e+08 38.8842 193517 1.57111e+06 21.8969 0 0 0 4.25546e-08 0 1.10826e-17 0 0.000294099 nan 11.25
182 117.859 7.7675e-15 0 0 7.7675e-15 123.414 1.56975e+11 1.39374e+09 6.21931e+09 7.68279e+08 35.5604 191799 1.52217e+06 23.7311 0 0 0 9.62126e-09 0 2.28521e-18 0 0.000294201 nan 11.25
183 123.414 1.48992e-15 0 0 1.48992e-15 129.23 1.61079e+11 1.39374e+09 6.21931e+09 8.06234e+08 32.5427 190183 1.47609e+06 25.7131 0 0 0 2.024e-09 0 4.38434e-19 0 0.000294267 nan 11.25
184 129.23 2.65042e-16 0 0 2.65042e-16 135.321 1.65217e+11 1.39374e+09 6.21931e+09 8.46143e+08 29.8026 188671 1.43279e+06 27.854 0 0 0 3.94826e-10 0 7.80007e-20 0 0.000294295 nan 11.25
185 135.321 4.35705e-17 0 0 4.35705e-17 141.698 1.69388e+11 1.39374e+09 6.21931e+09 8.88138e+08 27.3142 187267 1.39217e+06 30.1655 0 0 0 7.11658e-11 0 1.28223e-20 0 0.000294288 nan 11.25
186 141.698 6.59438e-18 0 0 6.59438e-18 148.376 1.73592e+11 1.39374e+09 6.21931e+09 9.32365e+08 25.0537 185973 0 0 0 0 0 1.18084e-11 0 1.94037e-21 0 0.000294246 nan 11.25
187 148.376 9.15303e-19 0 0 9.15303e-19 155.369 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 1.79668e-12 0 2.69255e-22 0 0.000294171 nan 11.25
188 155.369 1.16035e-19 0 0 1.16035e-19 162.691 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 2.49654e-13 0 3.41218e-23 0 0.000294064 nan 11.25
189 162.691 1.3378e-20 0 0 1.3378e-20 170.358 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 3.15456e-14 0 3.93218e-24 0 0.000293929 nan 11.25
190 170.358 1.39643e-21 0 0 1.39643e-21 178.387 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 3.60853e-15 0 4.10226e-25 0 0.000293767 nan 11.25
191 178.387 1.31353e-22 0 0 1.31353e-22 186.794 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 3.71943e-16 0 3.85629e-26 0 0.000293582 nan 11.25
192 186.794 1.10794e-23 0 0 1.10794e-23 195.598 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 3.43754e-17 0 3.25044e-27 0 0.000293376 nan 11.25
193 195.598 8.3371e-25 0 0 8.3371e-25 204.816 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 2.8341e-18 0 2.44404e-28 0 0.000293153 nan 11.25
194 204.816 5.56664e-26 0 0 5.56664e-26 214.469 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 2.0732e-19 0 1.63055e-29 0 0.000292915 nan 11.25
195 214.469 3.27945e-27 0 0 3.27945e-27 224.576 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 1.33807e-20 0 9.5978e-31 0 0.000292665 nan 11.25
196 224.576 1.69462e-28 0 0 1.69462e-28 235.16 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 7.57471e-22 0 4.95518e-32 0 0.000292407 nan 11.25
197 235.16 7.63338e-30 0 0 7.63338e-30 246.243 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 3.73783e-23 0 2.23004e-33 0 0.000292144 nan 11.25
198 246.243 2.97798e-31 0 0 2.97798e-31 257.848 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 1.59745e-24 0 8.69204e-35 0 0.000291877 nan 11.25
199 257.848 9.99404e-33 0 0 9.99404e-33 270 1.77256e+11 1.39374e+09 6.21931e+09 9.32365e+08 0 0 0 0 0 0 0 5.87284e-26 0 2.91435e-36 0 0.000291609 nan 11.25
0 0.027 7.46699 657.723 1.62483 5.84216 0.0282725 291926 145328 1649.88 301.449 3.13778e+06 29983.9 949007 8.38244e-05 1.86525e+13 0 0 9.99507 770.813 0.0452355 3.48853 0.00605806 0.00530395 11.5
1 0.0282725 7.46643 655.608 1.6243 5.84213 0.0296049 320056 304165 3458.8 343.995 3.03419e+06 30843.8 127913 9.05628e-05 1.86466e+13 0 0 10.9583 843.238 0.045231 3.48051 0.00605792 0.00530884 11.5
2 0.0296049 7.46584 653.339 1.62374 5.8421 0.0310001 350895 477723 5442.08 391.228 2.93386e+06 31727.2 135616 9.66136e-05 1.86405e+13 0 0 12.0143 922.372 0.0452263 3.47216 0.00605777 0.00531448 11.5
3 0.0310001 7.46522 650.983 1.62316 5.84207 0.0324611 384703 667339 7616.53 443.664 2.83668e+06 32634.7 143774 0.000103286 1.86341e+13 0 0 13.172 1008.82 0.0452214 3.46345 0.00605761 0.00532034 11.5
4 0.0324611 7.46457 648.535 1.62254 5.84203 0.033991 421766 874468 10000.6 501.87 2.74255e+06 33566.8 152415 0.000110421 1.86274e+13 0 0 14.4411 1103.25 0.0452162 3.45437 0.00605744 0.00532643 11.5
5 0.033991 7.4639 645.992 1.6219 5.84199 0.0355929 462398 1.10069e+06 12614.4 566.479 2.65139e+06 34524.1 161565 0.000118051 1.86204e+13 0 0 15.8325 1206.38 0.0452109 3.44492 0.00605727 0.00533276 11.5
6 0.0355929 7.46319 643.353 1.62123 5.84196 0.0372704 506940 1.34772e+06 15480.1 638.189 2.56311e+06 35507.3 171253 0.000124724 1.8613e+13 0 0 17.3578 1318.99 0.0452052 3.43507 0.00605709 0.00533932 11.5
7 0.0372704 7.46245 640.614 1.62053 5.84192 0.0390269 555769 1.61744e+06 18621.9 717.777 2.47761e+06 36517 181512 0.000131185 1.86053e+13 0 0 19.03 1441.93 0.0451993 3.42482 0.0060569 0.00534614 11.5
8 0.0390269 7.46167 637.773 1.6198 5.84187 0.0408662 609298 1.91186e+06 22066.6 806.103 2.39481e+06 37553.8 192372 0.000137986 1.85973e+13 0 0 20.8631 1576.11 0.0451932 3.41414 0.00605671 0.00535322 11.5
9 0.0408662 7.46086 634.827 1.61903 5.84183 0.0427921 667978 2.2332e+06 25843.1 904.119 2.31462e+06 38618.3 203869 0.000145145 1.85888e+13 0 0 22.8727 1722.55 0.0451867 3.40303 0.0060565 0.00536056 11.5
10 0.0427921 7.46001 631.771 1.61823 5.84179 0.0448088 732303 2.58384e+06 29983.6 1012.88 2.23697e+06 39711.3 216039 0.000152683 1.858e+13 0 0 25.0757 1882.32 0.0451799 3.39146 0.00605628 0.00536818 11.5
11 0.0448088 7.45913 628.604 1.61739 5.84174 0.0469206 802817 2.96639e+06 34522.9 1133.56 2.16178e+06 40833.3 228920 0.000155936 1.85708e+13 0 0 27.4906 2056.6 0.0451729 3.37943 0.00605606 0.00537608 11.5
12 0.0469206 7.4582 625.323 1.61651 5.84169 0.0491319 880114 3.38365e+06 39499.6 1267.45 2.08898e+06 41985.1 242552 0.000160475 1.85611e+13 0 0 30.1379 2246.67 0.0451655 3.36691 0.00605582 0.00538428 11.5
13 0.0491319 7.45722 621.924 1.61559 5.84163 0.0514474 964845 3.83869e+06 44955.7 1415.99 2.01848e+06 43167.4 256978 0.00016516 1.8551e+13 0 0 33.0399 2453.9 0.0451577 3.3539 0.00605557 0.00539278 11.5
14 0.0514474 7.4562 618.405 1.61462 5.84158 0.0538721 1.05772e+06 4.3348e+06 50937.4 1580.77 1.95022e+06 44380.9 272242 0.000169995 1.85404e+13 0 0 36.221 2679.79 0.0451496 3.34037 0.00605531 0.00540159 11.5
15 0.0538721 7.45514 614.763 1.61361 5.84152 0.056411 1.15953e+06 4.87557e+06 57495.3 1763.54 1.88413e+06 45626.2 288392 0.000172489 1.85294e+13 0 0 39.7081 2925.96 0.0451411 3.32631 0.00605504 0.00541071 11.5
16 0.056411 7.45402 610.995 1.61256 5.84146 0.0590696 1.27113e+06 5.46488e+06 64684.8 1966.28 1.82015e+06 46904.1 305477 0.000175575 1.85178e+13 0 0 43.5305 3194.16 0.0451323 3.3117 0.00605475 0.00542017 11.5
17 0.0590696 7.45285 607.098 1.61145 5.8414 0.0618534 1.39345e+06 6.10693e+06 72566.6 2191.12 1.7582e+06 48215.4 323549 0.000178737 1.85056e+13 0 0 47.7204 3486.28 0.045123 3.29652 0.00605445 0.00542996 11.5
18 0.0618534 7.45163 603.069 1.6103 5.84133 0.0647685 1.52753e+06 6.80624e+06 81207.5 2440.47 1.69823e+06 49560.7 342664 0.000181974 1.84929e+13 0 0 52.3131 3804.35 0.0451132 3.28076 0.00605414 0.0054401 11.5
19 0.0647685 7.45035 598.907 1.60909 5.84126 0.0678209 1.67449e+06 7.56774e+06 90680.4 2716.98 1.64017e+06 50940.9 362879 0.000183091 1.84797e+13 0 0 57.3473 4150.59 0.0451031 3.2644 0.00605382 0.00545059 11.5
20 0.0678209 7.44902 594.608 1.60782 5.84119 0.0710172 1.83556e+06 8.3967e+06 101065 3023.57 1.58397e+06 52356.7 384255 0.00018332 1.84658e+13 0 0 62.8652 4527.36 0.0450924 3.24742 0.00605347 0.00546145 11.5
21 0.0710172 7.44762 590.169 1.6065 5.84112 0.0743642 2.01211e+06 9.29886e+06 112450 3363.5 1.52957e+06 53808.8 406857 0.000183578 1.84512e+13 0 0 68.9133 4937.22 0.0450813 3.2298 0.00605312 0.00547268 11.5
22 0.0743642 7.44615 585.589 1.60512 5.84104 0.0778689 2.20561e+06 1.02804e+07 124931 3740.35 1.47692e+06 55298.1 430752 0.000183864 1.8436e+13 0 0 75.5424 5382.94 0.0450696 3.21153 0.00605274 0.00548428 11.5
23 0.0778689 7.44462 580.865 1.60367 5.84095 0.0815387 2.41768e+06 1.13479e+07 138613 4158.11 1.42595e+06 56825.3 456011 0.000184864 1.84201e+13 0 0 82.8082 5867.46 0.0450575 3.1926 0.00605235 0.00549628 11.5
24 0.0815387 7.44302 575.997 1.60215 5.84087 0.0853815 2.65011e+06 1.25086e+07 153612 4621.16 1.37662e+06 58391.3 482708 0.000185123 1.84034e+13 0 0 90.7717 6394 0.0450447 3.17297 0.00605194 0.00550866 11.5
25 0.0853815 7.44134 570.979 1.60057 5.84078 0.0894054 2.90485e+06 1.37702e+07 170054 5134.37 1.32887e+06 59996.8 510922 0.000185415 1.8386e+13 0 0 99.4997 6965.95 0.0450314 3.15264 0.00605151 0.00552145 11.5
26 0.0894054 7.43959 565.814 1.59891 5.84068 0.0936189 3.18402e+06 1.51411e+07 188078 5703.13 1.28266e+06 61642.7 540735 0.000185738 1.83678e+13 0 0 109.065 7587 0.0450174 3.13158 0.00605106 0.00553465 11.5
27 0.0936189 7.43775 560.496 1.59717 5.84058 0.0980311 3.48996e+06 1.663e+07 207836 6333.39 1.23795e+06 63329.8 572234 0.00018782 1.83487e+13 0 0 119.549 8261.06 0.0450028 3.10978 0.00605059 0.00554826 11.5
28 0.0980311 7.43584 555.027 1.59536 5.84048 0.102651 3.82524e+06 1.82467e+07 229495 7031.72 1.19467e+06 65058.8 605510 0.000193218 1.83288e+13 0 0 131.039 8992.37 0.0449876 3.08722 0.0060501 0.00556229 11.5
29 0.102651 7.43383 549.403 1.59346 5.84037 0.107489 4.19265e+06 2.00014e+07 253237 7805.42 1.1528e+06 66830.7 640658 0.000198794 1.83079e+13 0 0 143.63 9785.41 0.0449716 3.06388 0.00604959 0.00557675 11.5
30 0.107489 7.43173 543.626 1.59148 5.84025 0.112555 4.59527e+06 2.19051e+07 279262 8662.52 1.11228e+06 68646.3 677778 0.000204555 1.82861e+13 0 0 157.429 10645 0.0449549 3.03976 0.00604905 0.00559164 11.5
31 0.112555 7.42954 537.687 1.5894 5.84013 0.117859 5.03646e+06 2.39697e+07 307790 9611.91 1.07308e+06 70506.3 716975 0.000210509 1.82633e+13 0 0 172.55 11576.2 0.0449375 3.0148 0.00604849 0.00560698 11.5
32 0.117859 7.42724 531.592 1.58723 5.84001 0.123414 5.51989e+06 2.62078e+07 339061 10663.4 1.03515e+06 72411.7 758360 0.000222141 1.82394e+13 0 0 189.12 12584.5 0.0449192 2.98901 0.0060479 0.00562276 11.5
33 0.123414 7.42484 525.332 1.58497 5.83988 0.12923 6.0496e+06 2.8633e+07 373337 11828 998455 74363.3 802048 0.000234937 1.82145e+13 0 0 207.278 13675.5 0.0449001 2.96235 0.00604728 0.00563901 11.5
34 0.12923 7.42233 518.859 1.58259 5.83974 0.135321 6.63e+06 3.12594e+07 410908 13117.5 962955 76361.9 848160 0.000248484 1.81884e+13 0 0 227.175 14854.5 0.0448802 2.93462 0.00604664 0.0056559 11.5
35 0.135321 7.41971 512.144 1.58011 5.8396 0.141698 7.26591e+06 3.41018e+07 452088 14545.2 928613 78408.4 896822 0.000262827 1.81611e+13 0 0 248.977 16127 0.0448593 2.90567 0.00604596 0.00567354 11.5
36 0.141698 7.41697 505.288 1.57752 5.83945 0.148376 7.96263e+06 3.71768e+07 497225 16125.8 895393 80503.7 948169 0.000279266 1.81326e+13 0 0 272.865 17501.5 0.0448375 2.87586 0.00604526 0.00569154 11.5
37 0.148376 7.4141 498.286 1.57481 5.83929 0.155369 8.72593e+06 4.05018e+07 546698 17875.5 863261 82648.4 1.00234e+06 0.000300322 1.81028e+13 0 0 299.038 18985.2 0.0448147 2.84517 0.00604452 0.00570992 11.5
38 0.155369 7.41111 491.143 1.57198 5.83913 0.162691 9.56215e+06 4.40953e+07 600922 19812.1 832183 84843.6 1.05948e+06 0.000322968 1.80716e+13 0 0 327.715 20585.8 0.0447908 2.8136 0.00604375 0.00572867 11.5
39 0.162691 7.40797 483.863 1.56902 5.83895 0.170358 1.04782e+07 4.7977e+07 660352 21955.3 802126 87090 1.11973e+06 0.000347327 1.8039e+13 0 0 359.132 22311.5 0.0447659 2.78114 0.00604294 0.00574778 11.5
40 0.170358 7.4047 476.444 1.56593 5.83877 0.178387 1.14817e+07 5.2168e+07 725487 24326.8 773059 89388.4 1.18327e+06 0.000371409 1.80049e+13 0 0 393.552 24170.6 0.0447399 2.74778 0.0060421 0.00576726 11.5
41 0.178387 7.40128 468.892 1.5627 5.83859 0.186794 1.2581e+07 5.66906e+07 796873 26950.6 744949 91739.7 1.25025e+06 0.000399514 1.79693e+13 0 0 431.258 26172.2 0.0447127 2.71352 0.00604121 0.00578708 11.5
42 0.186794 7.39771 461.214 1.55932 5.83839 0.195598 1.3785e+07 6.15682e+07 875108 29853.3 717768 94144.7 1.32086e+06 0.00042975 1.79322e+13 0 0 472.565 28325.6 0.0446843 2.67838 0.00604029 0.00580724 11.5
43 0.195598 7.39397 453.407 1.55579 5.83818 0.204816 1.51037e+07 6.68259e+07 960848 33064 691487 96604.1 1.39526e+06 0.000462281 1.78933e+13 0 0 517.813 30640.4 0.0446546 2.64234 0.00603932 0.00582774 11.5
44 0.204816 7.39007 445.481 1.55211 5.83797 0.214469 1.65481e+07 7.249e+07 1.05481e+06 36614.9 666077 99118.8 1.47366e+06 0.000497277 1.78527e+13 0 0 567.376 33127.1 0.0446236 2.60542 0.00603831 0.00584855 11.5
45 0.214469 7.386 437.44 1.54826 5.83774 0.224576 1.81299e+07 7.85886e+07 1.15778e+06 40541.6 641512 101690 1.55624e+06 0.000531192 1.78103e+13 0 0 621.664 35796.3 0.0445912 2.56762 0.00603726 0.00586966 11.5
46 0.224576 7.38174 429.286 1.54424 5.83751 0.23516 1.98622e+07 8.51508e+07 1.27062e+06 44883.1 617764 104317 1.64322e+06 0.000568634 1.77659e+13 0 0 681.124 38658.8 0.0445574 2.52896 0.00603616 0.00589107 11.5
47 0.23516 7.3773 421.029 1.54004 5.83726 0.246243 2.17591e+07 9.22078e+07 1.39428e+06 49682.5 594809 107002 1.7348e+06 0.000608735 1.77197e+13 0 0 746.245 41726.1 0.044522 2.48944 0.006035 0.00591276 11.5
48 0.246243 7.37266 412.672 1.53566 5.837 0.257848 2.38362e+07 9.9792e+07 1.52977e+06 54987.5 572622 109745 1.83122e+06 0.000651684 1.76713e+13 0 0 817.564 45010.2 0.0444851 2.44909 0.0060338 0.00593471 11.5
49 0.257848 7.36782 404.22 1.53108 5.83673 0.27 2.61105e+07 1.07938e+08 1.67825e+06 60850.3 551178 112547 1.9327e+06 0.000692877 1.76209e+13 0 0 895.665 48522.8 0.0444466 2.4079 0.00603254 0.00595692 11.5
50 0.27 7.36276 395.683 1.52631 5.83645 0.282725 2.86004e+07 1.16681e+08 1.84093e+06 67328.7 530454 115409 2.03948e+06 0.000734558 1.75682e+13 0 0 981.189 52276.8 0.0444064 2.36593 0.00603122 0.00597936 11.5
51 0.282725 7.35748 387.064 1.52133 5.83615 0.296049 3.13264e+07 1.26058e+08 2.01918e+06 74486 510428 118330 2.15182e+06 0.000778805 1.75132e+13 0 0 1074.84 56284.3 0.0443645 2.32317 0.00602985 0.00600202 11.5
52 0.296049 7.35197 378.373 1.51613 5.83584 0.310001 3.43104e+07 1.36109e+08 2.21449e+06 82392.1 491078 121313 2.26998e+06 0.00082578 1.74557e+13 0 0 1177.37 60558.5 0.0443207 2.27965 0.00602841 0.00602488 11.5
53 0.310001 7.34622 369.616 1.5107 5.83552 0.324611 3.75767e+07 1.46876e+08 2.42847e+06 91124 472382 124357 2.39423e+06 0.000875652 1.73958e+13 0 0 1289.63 65112.3 0.044275 2.23541 0.00602691 0.00604792 11.5
54 0.324611 7.34023 360.799 1.50504 5.83518 0.33991 4.11518e+07 1.58399e+08 2.6629e+06 100766 454321 127462 2.52484e+06 0.000922796 1.73333e+13 0 0 1412.53 69958.7 0.0442274 2.19046 0.00602534 0.00607113 11.5
55 0.33991 7.33397 351.933 1.49914 5.83483 0.355929 4.50645e+07 1.70723e+08 2.91973e+06 111412 436873 130630 2.66212e+06 0.00097389 1.72681e+13 0 0 1547.07 75110.9 0.0441777 2.14485 0.0060237 0.00609448 11.5
56 0.355929 7.32745 343.023 1.49299 5.83446 0.372704 4.93463e+07 1.83894e+08 3.20108e+06 123163 420021 133861 2.80635e+06 0.00102792 1.72e+13 0 0 1694.34 80581.6 0.0441258 2.0986 0.00602199 0.00611795 11.5
57 0.372704 7.32065 334.081 1.48657 5.83408 0.390269 5.40316e+07 1.9796e+08 3.5093e+06 136133 403744 137155 2.95786e+06 0.00108507 1.7129e+13 0 0 1855.53 86384.1 0.0440718 2.05176 0.00602021 0.00614151 11.5
58 0.390269 7.31356 325.113 1.47988 5.83367 0.408662 5.91579e+07 2.12969e+08 3.84693e+06 150444 388026 140512 3.11697e+06 0.00114553 1.70551e+13 0 0 2031.95 92530.2 0.0440155 2.00437 0.00601834 0.00616514 11.5
59 0.408662 7.30617 316.129 1.47291 5.83325 0.427921 6.47663e+07 2.28971e+08 4.21675e+06 166233 372847 143933 3.284e+06 0.00120689 1.69779e+13 0 0 2225.01 99032.7 0.0439568 1.95647 0.00601639 0.00618882 11.5
60 0.427921 7.29847 307.138 1.46565 5.83281 0.448088 7.09013e+07 2.46017e+08 4.62183e+06 183648 358193 147418 3.4593e+06 0.00127417 1.68975e+13 0 0 2436.28 105903 0.0438956 1.9081 0.00601436 0.00621251 11.5
61 0.448088 7.29044 298.149 1.45809 5.83235 0.469206 7.76118e+07 2.64162e+08 5.0655e+06 202854 344044 150967 3.64323e+06 0.00134535 1.68137e+13 0 0 2667.45 113151 0.0438319 1.85931 0.00601224 0.00623618 11.5
62 0.469206 7.28209 289.172 1.45022 5.83187 0.491319 8.49509e+07 2.83457e+08 5.55142e+06 224029 330387 154581 3.83614e+06 0.00142068 1.67264e+13 0 0 2920.38 120788 0.0437656 1.81016 0.00601003 0.00625981 11.5
63 0.491319 7.27339 280.217 1.44202 5.83137 0.514474 9.29765e+07 3.0396e+08 6.08358e+06 247372 317205 158258 4.03842e+06 0.00150043 1.66355e+13 0 0 3197.08 128823 0.0436965 1.7607 0.00600772 0.00628336 11.5
64 0.514474 7.26433 271.293 1.43348 5.83084 0.538721 1.01752e+08 3.25724e+08 6.66635e+06 273099 304483 162000 4.25045e+06 0.00158924 1.65409e+13 0 0 3499.76 137263 0.0436246 1.71099 0.00600531 0.0063068 11.5
65 0.538721 7.2549 262.409 1.4246 5.83029 0.56411 1.11346e+08 3.48807e+08 7.30453e+06 301446 292207 165806 4.47262e+06 0.00168706 1.64423e+13 0 0 3830.82 146115 0.0435497 1.66107 0.0060028 0.00633008 11.5
66 0.56411 7.24509 253.577 1.41537 5.82972 0.590696 1.21833e+08 3.73264e+08 8.00332e+06 332673 280362 169676 4.70534e+06 0.00179109 1.63397e+13 0 0 4192.91 155385 0.0434719 1.61102 0.00600019 0.00635318 11.5
67 0.590696 7.23489 244.806 1.40576 5.82912 0.618534 1.33295e+08 3.99154e+08 8.76846e+06 367065 268935 173609 4.94902e+06 0.00190174 1.6233e+13 0 0 4588.87 165075 0.0433909 1.5609 0.00599746 0.00637605 11.5
68 0.618534 7.22428 236.105 1.39578 5.8285 0.647685 1.45821e+08 4.26533e+08 9.60618e+06 404935 257913 177605 5.20409e+06 0.00201944 1.6122e+13 0 0 5021.83 175187 0.0433068 1.51076 0.00599462 0.00639865 11.5
69 0.647685 7.21325 227.485 1.3854 5.82785 0.678209 1.59508e+08 4.55457e+08 1.05233e+07 446622 247282 181664 5.47097e+06 0.00213653 1.60066e+13 0 0 5495.21 185720 0.0432193 1.46067 0.00599165 0.00642094 11.5
70 0.678209 7.20179 218.955 1.37462 5.82717 0.710172 1.7446e+08 4.85982e+08 1.15274e+07 492502 237031 185784 5.75011e+06 0.00226929 1.58866e+13 0 0 6012.71 196672 0.0431284 1.4107 0.00598857 0.00644288 11.5
71 0.710172 7.18989 210.524 1.36343 5.82646 0.743642 1.90793e+08 5.18164e+08 1.26264e+07 542982 227146 189966 6.04196e+06 0.00241059 1.5762e+13 0 0 6578.37 208036 0.043034 1.36092 0.00598536 0.00646442 11.5
72 0.743642 7.17752 202.202 1.35181 5.82571 0.778689 2.08629e+08 5.52055e+08 1.38295e+07 598510 217617 194209 6.34696e+06 0.00256099 1.56325e+13 0 0 7196.62 219804 0.042936 1.31138 0.00598201 0.00648552 11.5
73 0.778689 7.16469 193.997 1.33975 5.82494 0.815387 2.28105e+08 5.87709e+08 1.51462e+07 659573 208433 198511 6.66557e+06 0.00272112 1.5498e+13 0 0 7872.25 231966 0.0428343 1.26217 0.00597853 0.00650612 11.5
74 0.815387 7.15138 185.919 1.32725 5.82413 0.853815 2.49368e+08 6.25174e+08 1.65873e+07 726706 199581 202871 6.99827e+06 0.00292478 1.53585e+13 0 0 8610.49 244506 0.0427288 1.21334 0.00597491 0.00652619 11.5
75 0.853815 7.13757 177.975 1.31428 5.82329 0.894054 2.72575e+08 6.64499e+08 1.81644e+07 800491 191052 207288 7.34552e+06 0.00316249 1.52137e+13 0 0 9417.04 257407 0.0426195 1.16497 0.00597114 0.00654568 11.5
76 0.894054 7.12326 170.175 1.30085 5.82241 0.936189 2.97901e+08 7.05728e+08 1.98902e+07 881563 182834 211761 7.70779e+06 0.00341944 1.50635e+13 0 0 10298.1 270648 0.0425061 1.11711 0.00596722 0.00656452 11.5
77 0.936189 7.10843 162.524 1.28693 5.8215 0.980311 3.25532e+08 7.48902e+08 2.17786e+07 970617 174919 216288 8.08555e+06 0.00369721 1.49079e+13 0 0 11260.5 284202 0.0423887 1.06984 0.00596315 0.00658268 11.5
78 0.980311 7.09307 155.031 1.27253 5.82054 1.02651 3.55672e+08 7.94059e+08 2.38446e+07 1.06841e+06 167297 220867 8.47928e+06 0.00399747 1.47467e+13 0 0 12311.4 298041 0.0422671 1.02322 0.00595892 0.0066001 11.5
79 1.02651 7.07717 147.702 1.25762 5.81955 1.07489 3.88541e+08 8.41232e+08 2.61049e+07 1.17576e+06 159957 225497 8.88945e+06 0.00439335 1.45797e+13 0 0 13459 312130 0.0421412 0.977302 0.00595453 0.00661673 11.5
80 1.07489 7.06072 140.543 1.24221 5.81851 1.12555 4.24378e+08 8.90449e+08 2.85775e+07 1.29358e+06 152891 230177 9.31652e+06 0.00494909 1.44068e+13 0 0 14712 326433 0.0420111 0.932153 0.00594997 0.00663252 11.5
81 1.12555 7.04371 133.56 1.22628 5.81743 1.17859 4.63441e+08 9.41733e+08 3.12821e+07 1.42283e+06 146090 234902 9.76096e+06 0.00557263 1.4228e+13 0 0 16079.7 340907 0.0418766 0.887828 0.00594524 0.00664741 11.5
